"folio","entidad","munici","mened","IA","numpeho","edadjef","sexojef","añosedu","alsa"
280017,28,1,0,0,2,31,0,9,222
101374,10,13,1,1,3,56,0,9,299
71311,7,97,1,0,8,35,0,9,916
311857,31,102,1,1,4,30,0,9,189
10306,1,1,0,1,1,55,0,9,495
141719,14,110,0,1,1,83,1,9,214
170231,17,6,1,0,6,50,1,9,649
100328,10,5,1,1,3,71,1,9,140
150979,15,56,1,0,3,41,1,9,477
82117,8,55,1,1,4,60,0,9,444
320920,32,34,0,1,2,52,1,9,341
30232,3,1,1,1,5,39,0,9,960
201567,20,439,1,0,6,48,0,9,210
110493,11,14,0,0,2,68,0,9,435
140773,14,53,0,1,5,57,0,9,968
211638,21,156,0,0,4,50,1,9,504
40544,4,2,0,0,3,79,0,9,102
301921,30,204,1,0,7,51,0,9,345
251403,25,12,1,1,4,52,1,9,770
230637,23,4,1,0,5,27,0,9,770
231143,23,5,0,0,4,40,0,9,761
60535,6,4,1,0,3,70,0,9,521
191736,19,41,0,0,1,58,0,9,70
121270,12,45,1,1,9,36,0,9,800
31978,3,8,1,1,4,39,0,9,0
91012,9,7,1,1,6,37,1,9,683
70147,7,17,1,1,6,62,0,9,542
131802,13,84,1,0,7,41,0,9,413
41094,4,3,1,1,3,33,0,9,619
200583,20,87,1,0,6,45,1,9,536
60658,6,5,0,1,3,54,0,9,782
241445,24,34,0,1,6,68,0,9,617
320265,32,10,1,0,5,32,1,9,320
320393,32,10,1,1,5,51,0,9,417
200897,20,184,0,1,1,46,1,9,360
191748,19,41,1,1,4,70,0,9,744
250081,25,1,0,1,1,80,1,9,249
211816,21,180,1,1,3,28,0,9,610
171400,17,18,1,1,9,50,0,9,1032
321084,32,37,0,1,4,60,0,9,410
130754,13,47,1,1,3,34,0,9,445
141671,14,108,0,1,2,61,1,9,278
170135,17,4,1,1,4,54,0,9,269
82026,8,48,1,1,3,69,0,9,590
151648,15,93,1,1,4,64,0,9,217
291635,29,43,1,1,7,58,0,9,549
31597,3,8,0,0,2,67,0,9,445
250197,25,1,1,0,6,36,0,9,674
230673,23,4,1,1,3,23,0,9,344
50788,5,25,1,0,5,40,0,9,615
171852,17,29,0,1,3,50,1,9,389
151456,15,77,1,1,8,55,0,9,0
111631,11,35,0,1,2,54,1,9,394
261024,26,30,1,1,6,80,0,9,630
281278,28,29,1,1,5,46,0,9,228
171323,17,17,1,1,7,74,0,9,801
271625,27,13,1,0,7,87,0,9,210
310182,31,27,1,1,4,50,0,9,253
300268,30,39,1,1,4,72,0,9,439
290126,29,5,1,1,7,62,0,9,248
161227,16,83,1,1,5,48,0,9,456
180821,18,15,1,1,3,71,0,9,433
251217,25,11,1,1,3,45,0,9,232
41885,4,10,1,1,3,37,1,9,92
200148,20,26,0,1,2,73,0,9,255
191581,19,39,1,1,5,39,0,9,650
301630,30,189,0,0,2,75,1,9,478
260634,26,26,1,1,4,46,0,9,570
20123,2,1,1,1,3,75,1,9,285
261058,26,30,0,1,2,87,0,9,191
121266,12,45,0,1,2,67,0,9,329
180883,18,15,0,1,2,64,0,9,495
161583,16,104,0,1,2,43,0,9,920
170977,17,11,0,1,1,57,1,9,183
321245,32,39,0,0,3,50,0,9,305
220510,22,11,1,1,7,32,0,9,357
91787,9,12,1,1,4,27,0,9,840
220408,22,9,1,1,3,41,0,9,312
251916,25,18,1,0,2,38,0,9,1010
11880,1,10,1,0,3,30,1,9,148
321710,32,54,1,0,7,80,0,9,315
160678,16,53,0,1,3,49,0,9,675
70802,7,64,1,0,2,37,1,9,45
241456,24,34,1,0,7,39,0,9,584
301387,30,145,0,1,3,56,0,9,235
151467,15,77,0,1,1,71,1,9,245
281186,28,27,1,0,7,42,0,9,370
131707,13,77,0,1,5,50,0,9,802
92344,9,17,1,0,4,46,0,9,655
50292,5,10,1,1,6,58,0,9,715
250885,25,6,0,0,1,60,1,9,238
261140,26,30,0,0,1,79,0,9,53
231735,23,6,1,0,4,35,0,9,622
60553,6,4,0,1,2,63,0,9,368
200864,20,177,0,1,1,60,1,9,348
50412,5,17,0,0,2,35,0,9,252
70346,7,26,1,1,3,41,0,9,530
51579,5,35,0,1,2,68,0,9,233
21359,2,4,1,1,11,53,1,9,610
311503,31,67,1,1,8,36,0,9,679
151771,15,104,1,1,5,42,1,9,485
240394,24,14,0,1,2,78,0,9,65
280478,28,12,1,1,5,43,0,9,316
220898,22,14,0,1,2,70,1,9,1010
290301,29,10,0,1,3,62,1,9,210
110474,11,12,1,0,11,47,0,9,662
70796,7,64,1,1,6,41,0,9,10
261208,26,30,1,0,5,38,0,9,565
161056,16,71,1,1,4,60,0,9,441
251065,25,10,0,0,2,67,1,9,860
220507,22,11,1,1,4,62,1,9,146
180607,18,12,0,0,1,63,0,9,210
301582,30,186,0,0,2,59,0,9,276
281263,28,29,1,0,4,26,0,9,263
20274,2,1,0,0,1,41,0,9,52
111871,11,42,1,1,5,36,1,9,454
250042,25,1,0,0,2,49,0,9,154
310323,31,36,1,1,6,50,1,9,174
22367,2,4,1,1,4,38,0,9,632
120266,12,1,0,1,3,53,0,9,310
60597,6,4,0,1,2,62,1,9,301
261276,26,30,1,0,7,34,1,9,708
300837,30,88,1,1,4,44,0,9,239
171427,17,19,0,0,2,58,0,9,162
311773,31,96,0,1,2,67,0,9,112
71070,7,81,0,1,3,50,0,9,523
261287,26,30,1,1,5,37,0,9,341
250137,25,1,0,1,4,78,0,9,334
161071,16,71,1,1,3,39,0,9,460
280041,28,3,1,1,4,77,0,9,614
241891,24,49,0,1,2,53,0,9,297
101095,10,8,1,0,7,44,1,9,1060
201799,20,544,0,1,3,64,0,9,240
201687,20,504,0,1,4,50,0,9,80
301854,30,199,1,1,4,32,1,9,426
261308,26,33,1,0,3,68,1,9,862
221439,22,14,1,1,4,46,0,9,990
71863,7,115,1,1,6,46,0,9,245
181652,18,17,1,1,3,62,0,9,513
240197,24,11,1,1,4,38,0,9,512
300943,30,109,1,1,3,61,1,9,800
171870,17,30,1,1,3,50,0,9,850
200662,20,123,1,1,2,69,1,9,265
181814,18,20,0,0,2,19,0,9,240
90576,9,5,1,0,6,36,0,9,560
32098,3,8,1,0,3,43,0,9,555
201674,20,504,1,1,5,45,0,9,690
20609,2,2,0,1,3,71,0,9,405
250863,25,6,1,1,3,29,0,9,194
200627,20,87,1,1,5,33,0,9,38
261337,26,33,1,1,4,34,0,9,79
210759,21,100,1,1,4,46,0,9,519
261341,26,33,0,0,3,60,1,9,297
91093,9,7,1,1,6,57,0,9,880
211548,21,149,1,1,8,33,0,9,769
250859,25,6,1,0,6,34,1,9,302
160137,16,25,1,0,4,33,0,9,536
250858,25,6,1,0,3,37,0,9,360
130364,13,16,1,1,3,26,0,9,254
261362,26,33,1,0,5,82,1,9,1270
10656,1,1,1,1,5,64,0,9,523
261367,26,33,0,1,1,82,0,9,308
261370,26,33,1,1,3,76,0,9,470
250856,25,6,1,1,3,29,0,9,828
70025,7,6,0,1,3,52,0,9,600
181644,18,17,1,0,4,51,0,9,625
261376,26,36,1,1,4,47,0,9,570
110856,11,20,0,1,5,70,1,9,785
110207,11,5,1,1,7,32,0,9,570
211590,21,156,1,1,4,23,0,9,754
240112,24,3,0,0,2,77,1,9,123
250855,25,6,1,1,4,28,0,9,369
220311,22,8,1,1,7,59,0,9,508
211234,21,114,0,0,4,75,0,9,260
301987,30,211,1,1,3,39,0,9,687
121744,12,71,1,1,5,29,1,9,475
50305,5,10,0,1,1,52,1,9,313
310149,31,21,0,1,2,57,0,9,195
131406,13,69,1,0,6,44,0,9,849
131358,13,63,0,1,2,60,0,9,260
140824,14,53,1,0,4,24,0,9,236
40554,4,2,0,1,2,58,0,9,162
241466,24,34,1,1,4,66,0,9,482
270958,27,5,1,0,5,49,0,9,1416
271033,27,6,0,0,3,66,0,9,251
21061,2,2,0,1,2,52,0,9,342
21678,2,4,1,0,6,69,1,9,247
181032,18,16,0,0,3,69,0,9,307
201164,20,294,0,1,2,66,1,9,100
300251,30,39,0,1,3,48,0,9,1350
41573,4,5,1,1,4,38,0,9,515
151680,15,94,1,0,5,40,0,9,335
220597,22,12,0,1,2,52,0,9,540
11840,1,10,1,0,10,63,0,9,215
301632,30,189,0,0,2,52,0,9,158
301095,30,124,0,1,2,62,0,9,100
231667,23,6,1,0,4,46,1,9,426
141075,14,82,0,0,2,62,0,9,258
130973,13,50,1,1,4,72,1,9,147
50398,5,17,0,0,1,86,0,9,110
250838,25,6,1,1,5,37,0,9,457
300056,30,14,0,1,2,59,0,9,360
220356,22,8,1,1,6,35,0,9,411
130755,13,47,1,1,3,30,0,9,358
250835,25,6,0,1,1,64,1,9,222
250842,25,6,0,0,2,65,1,9,349
261484,26,42,0,0,4,62,1,9,116
241230,24,28,0,1,2,50,0,9,517
70514,7,40,1,0,7,65,0,9,1157
70029,7,6,1,1,3,31,0,9,87
91119,9,7,1,1,5,41,0,9,507
130885,13,48,0,1,2,69,0,9,197
51182,5,30,1,0,5,28,0,9,336
271213,27,8,0,1,2,56,0,9,71
180620,18,12,1,0,3,28,0,9,587
82040,8,48,1,1,5,34,0,9,505
101480,10,18,0,0,1,74,0,9,307
201180,20,294,0,0,1,98,0,9,0
41807,4,10,1,0,5,47,0,9,20
311574,31,79,1,1,4,30,0,9,530
261544,26,43,1,0,4,50,0,9,280
192262,19,49,0,1,1,78,1,9,371
22417,2,4,1,1,4,41,1,9,740
230862,23,5,0,0,2,27,0,9,456
311573,31,79,1,0,3,25,0,9,390
120805,12,24,1,1,7,54,0,9,400
240079,24,2,1,1,7,41,0,9,280
280506,28,12,0,1,2,69,0,9,430
120187,12,1,0,1,2,55,1,9,300
111447,11,28,1,1,6,60,0,9,365
100780,10,6,0,0,1,73,0,9,288
282262,28,41,0,0,3,74,0,9,423
250162,25,1,1,1,5,26,0,9,650
70613,7,46,0,1,2,71,0,9,392
130742,13,41,1,1,4,39,0,9,464
250828,25,6,0,1,3,63,0,9,294
250820,25,6,0,0,1,80,0,9,740
191164,19,33,0,1,2,77,0,9,26
320010,32,3,0,1,2,57,1,9,315
230443,23,4,1,1,4,34,0,9,170
301511,30,167,0,1,3,51,0,9,290
70875,7,65,1,1,5,22,0,9,300
270365,27,3,1,0,7,41,0,9,824
311850,31,102,0,1,5,51,0,9,310
151440,15,70,0,1,4,50,1,9,711
301395,30,145,0,1,1,61,1,9,94
210236,21,27,1,0,3,62,0,9,540
261680,26,43,0,0,2,28,0,9,400
140118,14,18,1,1,3,64,0,9,319
101651,10,30,0,0,5,62,0,9,675
250804,25,6,1,1,8,73,0,9,534
60833,6,7,0,0,5,51,0,9,639
301925,30,204,1,0,5,39,1,9,360
230080,23,1,0,1,5,52,0,9,840
250370,25,4,0,1,1,63,0,9,460
80026,8,2,1,1,5,45,0,9,126
90656,9,6,1,0,7,40,1,9,990
301992,30,211,1,1,6,49,0,9,456
260032,26,2,0,0,2,33,0,9,291
211959,21,197,1,1,4,42,1,9,414
21798,2,4,1,1,6,43,0,9,1054
81303,8,36,0,1,2,62,0,9,311
101674,10,32,0,1,2,68,0,9,480
300222,30,39,1,0,5,78,0,9,1055
271090,27,7,0,1,5,64,1,9,192
91785,9,12,0,1,3,49,1,9,200
250201,25,1,1,0,7,61,1,9,760
150102,15,14,1,0,6,49,0,9,180
251903,25,18,1,1,4,19,0,9,472
251407,25,12,1,1,7,88,0,9,2415
110138,11,4,1,1,4,27,0,9,213
271074,27,7,1,1,4,38,0,9,594
270646,27,4,0,1,2,72,0,9,438
161052,16,71,0,0,2,78,0,9,276
271382,27,11,0,0,2,52,0,9,125
271064,27,6,1,1,4,57,0,9,550
120783,12,24,1,1,4,40,1,9,260
211700,21,163,1,1,16,44,1,9,686
271063,27,6,0,1,2,83,0,9,240
180371,18,8,0,1,5,61,0,9,0
171728,17,26,1,1,7,30,0,9,227
180798,18,15,0,0,2,68,0,9,530
250270,25,1,1,1,4,40,0,9,750
90298,9,5,1,0,4,37,0,9,568
131283,13,60,0,1,4,76,0,9,620
200578,20,87,1,1,4,37,0,9,875
241197,24,28,1,1,5,32,0,9,610
270348,27,3,1,1,5,26,0,9,130
140261,14,30,0,1,2,58,0,9,479
70852,7,65,1,0,5,38,0,9,775
190620,19,26,1,1,5,36,0,9,404
271041,27,6,1,1,5,28,0,9,370
171876,17,30,1,0,4,43,0,9,320
231802,23,7,0,0,2,89,0,9,348
11801,1,9,0,1,2,70,0,9,165
310086,31,18,1,1,3,35,0,9,361
251306,25,12,1,1,4,28,0,9,584
290588,29,14,1,0,8,54,0,9,485
160007,16,6,1,1,5,56,0,9,715
201419,20,385,1,1,2,26,1,9,242
271011,27,6,1,0,4,56,0,9,1060
121399,12,53,0,0,3,78,1,9,290
271009,27,6,0,1,2,45,0,9,355
201066,20,211,0,1,2,62,0,9,152
321371,32,41,1,1,4,53,0,9,327
320080,32,5,0,0,5,58,0,9,550
11168,1,1,1,0,5,43,0,9,1100
161485,16,102,1,1,4,36,0,9,677
220358,22,8,1,1,6,49,0,9,351
130689,13,40,1,1,4,44,1,9,875
270995,27,6,1,1,5,44,0,9,377
291685,29,44,1,1,4,28,1,9,458
270989,27,5,1,1,6,39,0,9,729
180586,18,12,0,1,1,65,1,9,286
250278,25,1,1,1,4,50,0,9,455
250380,25,4,0,1,4,53,0,9,84
41380,4,4,1,0,4,47,1,9,457
220008,22,1,1,1,5,49,1,9,820
282050,28,40,1,0,3,29,0,9,469
51877,5,38,1,0,8,37,0,9,410
131288,13,60,1,1,4,45,0,9,398
130871,13,48,0,1,1,95,1,9,0
270974,27,5,0,0,2,68,1,9,252
160451,16,50,0,1,2,59,0,9,262
240459,24,17,1,1,5,45,0,9,274
280030,28,1,1,0,4,35,0,9,410
171233,17,16,1,0,8,39,0,9,300
300274,30,39,1,1,5,56,1,9,0
11478,1,4,1,1,3,28,0,9,158
320082,32,7,0,1,2,67,0,9,106
310268,31,34,1,1,5,72,1,9,632
100291,10,5,0,0,7,54,0,9,923
170059,17,3,0,1,3,51,0,9,440
270950,27,5,1,0,5,56,0,9,440
320406,32,10,1,1,5,56,0,9,1000
151236,15,58,0,1,1,72,1,9,210
191802,19,44,0,1,2,63,0,9,0
180896,18,15,0,1,1,62,1,9,302
250263,25,1,1,1,5,35,0,9,502
10329,1,1,0,0,1,44,0,9,102
100347,10,5,1,1,5,56,0,9,395
300283,30,39,1,1,4,28,0,9,815
220566,22,12,1,1,4,29,0,9,365
321557,32,48,1,1,4,44,0,9,330
261352,26,33,1,0,5,39,0,9,605
51431,5,32,0,1,2,61,0,9,262
200646,20,87,1,0,4,28,0,9,309
150941,15,51,1,1,6,64,0,9,562
270917,27,5,0,1,1,73,0,9,732
120432,12,2,0,1,1,51,1,9,100
171562,17,23,1,1,11,50,0,9,1780
101361,10,13,0,0,2,48,0,9,502
61417,6,9,1,1,7,65,0,9,430
230754,23,5,0,0,3,69,0,9,1080
80710,8,19,1,0,7,74,0,9,560
151749,15,104,1,1,6,64,1,9,1050
151473,15,77,1,1,7,45,0,9,530
200250,20,43,1,1,5,72,0,9,708
271088,27,7,1,0,4,65,0,9,338
180100,18,4,1,1,5,37,0,9,870
11244,1,1,1,0,3,43,0,9,406
32028,3,8,1,1,5,42,0,9,472
270878,27,5,1,0,5,61,0,9,435
70139,7,17,1,1,8,67,1,9,478
110144,11,4,1,1,4,49,0,9,386
11795,1,8,1,0,5,41,0,9,360
282225,28,41,0,1,1,73,1,9,162
111406,11,28,0,1,2,61,0,9,378
110453,11,12,0,0,3,82,1,9,230
321401,32,42,1,1,6,60,0,9,813
240533,24,20,0,1,2,52,0,9,452
271165,27,8,0,1,2,56,0,9,199
301262,30,131,0,0,2,66,0,9,130
311845,31,102,1,1,4,47,0,9,668
291089,29,31,1,1,10,53,0,9,772
250287,25,2,1,0,7,33,1,9,603
231681,23,6,1,0,5,47,0,9,218
321634,32,51,0,1,2,69,0,9,178
140959,14,67,1,1,5,43,0,9,471
240306,24,13,1,1,4,56,1,9,305
82020,8,48,0,0,2,57,0,9,140
281291,28,29,1,0,5,35,0,9,424
260115,26,3,0,1,2,54,0,9,170
180751,18,14,0,1,3,54,0,9,587
320622,32,17,0,0,2,63,0,9,792
241338,24,28,1,1,4,52,1,9,780
250578,25,6,1,1,6,25,1,9,859
270120,27,2,1,0,4,50,1,9,171
270013,27,1,0,0,2,59,0,9,504
281185,28,27,1,1,5,42,0,9,199
201054,20,211,0,0,1,55,1,9,560
150605,15,33,0,0,3,69,1,9,302
10802,1,1,0,0,3,56,0,9,616
280330,28,9,0,1,2,57,0,9,513
290867,29,23,0,1,1,61,1,9,124
270805,27,4,1,0,2,39,1,9,685
70817,7,65,0,0,5,48,0,9,100
320961,32,35,1,1,4,73,0,9,794
270282,27,2,1,0,6,62,0,9,358
270793,27,4,0,1,2,56,0,9,482
152196,15,118,1,1,3,56,1,9,425
200859,20,177,0,0,2,45,0,9,241
221675,22,16,0,1,2,48,0,9,37
131631,13,77,0,1,3,62,0,9,335
130558,13,28,0,1,2,76,0,9,330
180151,18,4,0,0,1,70,0,9,220
280284,28,9,1,1,4,49,0,9,340
211669,21,161,1,1,5,64,1,9,628
270703,27,4,1,1,5,63,0,9,955
201516,20,413,0,0,3,65,0,9,319
220639,22,12,1,0,5,43,1,9,165
240652,24,24,1,1,5,48,0,9,423
250173,25,1,0,1,2,61,0,9,556
280719,28,22,1,1,5,31,0,9,1229
141591,14,101,0,1,2,60,1,9,145
270764,27,4,0,0,3,71,0,9,801
220056,22,1,1,0,9,55,0,9,382
150337,15,29,1,0,6,28,0,9,889
151722,15,99,0,0,2,83,0,9,540
270757,27,4,0,0,4,79,0,9,296
240292,24,13,1,1,4,31,0,9,319
11222,1,1,1,1,7,33,1,9,621
120672,12,19,1,1,4,47,1,9,522
21549,2,4,0,0,4,65,0,9,178
91685,9,12,1,1,5,44,0,9,560
250301,25,2,0,0,2,66,0,9,878
191126,19,33,0,1,1,89,0,9,65
180280,18,7,1,0,3,42,1,9,464
50343,5,14,1,1,3,59,1,9,391
250305,25,2,0,1,2,70,0,9,502
120765,12,22,0,0,2,39,1,9,306
171523,17,21,1,0,6,40,0,9,800
11809,1,9,0,0,2,52,0,9,281
121549,12,57,1,1,3,50,1,9,666
270701,27,4,0,1,2,69,0,9,768
20342,2,1,1,0,7,66,0,9,1666
251734,25,15,0,1,2,60,0,9,693
270696,27,4,0,0,2,62,0,9,114
270695,27,4,0,0,2,67,0,9,135
270693,27,4,0,0,6,70,0,9,693
311289,31,51,1,0,5,63,0,9,610
271191,27,8,1,1,4,58,0,9,210
241175,24,28,1,1,3,32,1,9,337
61575,6,9,0,0,1,77,0,9,0
291904,29,60,1,0,6,49,0,9,850
190369,19,17,1,0,9,67,0,9,378
141786,14,120,1,1,5,33,0,9,510
270679,27,4,1,0,5,34,1,9,305
11498,1,5,1,0,9,48,0,9,569
31033,3,3,1,1,6,54,0,9,600
191785,19,44,0,1,2,49,1,9,299
161464,16,102,1,1,9,46,0,9,606
22224,2,4,1,1,5,46,0,9,557
171432,17,19,0,1,1,59,1,9,40
170317,17,6,0,1,1,80,0,9,0
280501,28,12,1,0,4,49,0,9,455
291491,29,36,1,1,5,75,0,9,1191
111615,11,35,0,1,2,61,1,9,314
110721,11,18,1,0,10,43,0,9,427
71022,7,78,1,1,7,84,1,9,1260
152344,15,122,0,1,1,73,1,9,72
301190,30,129,1,1,3,47,1,9,170
11826,1,9,1,1,4,36,1,9,202
251082,25,10,0,1,1,56,0,9,62
211730,21,163,1,0,8,55,0,9,602
220986,22,14,1,0,4,80,0,9,294
101191,10,12,1,0,7,75,0,9,383
100077,10,4,1,1,4,44,0,9,537
220355,22,8,1,1,5,33,0,9,635
261859,26,55,1,0,4,60,0,9,926
220622,22,12,1,1,7,58,0,9,701
180498,18,10,1,1,5,44,0,9,652
160066,16,17,1,0,4,65,1,9,910
41988,4,11,1,0,6,54,0,9,435
291411,29,34,0,1,4,55,0,9,300
11447,1,4,1,1,7,73,0,9,234
10792,1,1,1,1,5,42,0,9,200
61284,6,9,0,1,2,49,1,9,93
221826,22,18,1,0,3,55,0,9,392
241876,24,49,1,1,10,35,0,9,710
11737,1,7,1,1,10,56,0,9,739
270573,27,4,1,1,4,36,0,9,569
181845,18,20,1,1,4,32,0,9,560
130498,13,28,1,1,7,49,1,9,750
221686,22,16,1,1,5,49,0,9,650
300485,30,57,1,1,8,55,0,9,820
271200,27,8,1,1,7,48,0,9,604
301721,30,192,0,0,3,52,0,9,223
201049,20,211,1,1,4,27,1,9,373
150656,15,33,1,0,6,47,0,9,865
10175,1,1,0,0,4,61,0,9,740
51906,5,38,0,0,1,76,0,9,471
50057,5,2,1,1,4,56,0,9,107
291871,29,59,0,0,4,56,0,9,331
161062,16,71,0,1,2,63,0,9,383
70250,7,19,1,0,6,39,0,9,545
10205,1,1,0,0,6,59,0,9,610
51522,5,33,0,1,5,58,0,9,608
170491,17,7,0,0,2,75,0,9,455
111875,11,42,1,1,10,37,0,9,424
270522,27,4,0,1,4,49,0,9,504
121246,12,40,1,1,4,23,0,9,405
161521,16,102,1,0,8,69,0,9,1001
21545,2,4,0,0,2,50,0,9,395
261705,26,43,0,0,2,46,0,9,636
70774,7,64,1,1,3,42,0,9,189
210573,21,74,1,0,5,53,0,9,1355
231789,23,7,0,0,1,79,0,9,230
100055,10,1,1,1,9,62,0,9,530
51303,5,30,0,1,2,46,0,9,602
190496,19,21,1,1,4,34,0,9,870
130586,13,29,1,1,2,50,1,9,700
310208,31,32,1,1,5,52,1,9,418
190015,19,4,0,1,2,71,0,9,118
250378,25,4,1,1,4,31,0,9,300
141208,14,93,0,1,2,73,0,9,365
180638,18,12,0,1,2,82,0,9,376
152257,15,121,0,1,3,56,0,9,326
10648,1,1,0,0,3,82,0,9,790
11424,1,3,1,0,4,41,0,9,483
140132,14,18,0,0,2,69,1,9,328
270683,27,4,1,1,4,73,1,9,513
271767,27,16,0,1,2,72,0,9,351
120149,12,1,0,1,2,65,0,9,490
321491,32,46,0,1,3,73,0,9,189
291389,29,34,1,1,4,33,0,9,244
80335,8,17,1,0,6,39,0,9,270
181511,18,17,1,1,4,60,0,9,415
321297,32,39,0,0,3,69,0,9,165
70773,7,64,1,1,3,40,0,9,0
50133,5,4,0,0,2,85,1,9,372
301995,30,211,0,0,2,51,0,9,185
260150,26,15,1,1,5,29,0,9,460
61366,6,9,0,1,1,77,1,9,87
201182,20,294,0,1,3,48,0,9,307
100039,10,1,0,1,2,68,0,9,408
20049,2,1,1,1,8,68,0,9,1410
40634,4,2,0,0,1,64,0,9,67
310024,31,3,1,0,4,33,0,9,373
151343,15,64,0,1,2,72,0,9,433
260201,26,16,1,1,4,62,0,9,322
201043,20,211,1,1,5,37,0,9,842
270426,27,4,0,1,1,74,1,9,154
300479,30,57,1,1,5,71,0,9,929
221697,22,17,0,1,1,53,1,9,45
261560,26,43,0,0,3,51,1,9,434
140968,14,67,1,0,6,60,0,9,1246
201572,20,466,1,1,9,41,0,9,430
250157,25,1,0,1,3,77,1,9,712
280048,28,3,0,1,3,56,0,9,1220
250395,25,4,1,1,4,32,0,9,0
41097,4,3,0,0,5,57,0,9,944
130044,13,2,1,1,7,40,0,9,215
270401,27,4,1,1,5,48,1,9,1049
301076,30,124,1,0,8,48,0,9,771
81749,8,37,1,1,4,76,1,9,460
282129,28,41,0,1,1,79,1,9,380
30400,3,2,1,1,3,54,0,9,550
310770,31,50,0,1,3,56,0,9,536
70847,7,65,1,1,9,48,0,9,330
161740,16,110,0,0,2,79,0,9,81
271210,27,8,0,1,2,87,1,9,452
251086,25,10,1,1,4,40,0,9,700
291566,29,39,0,1,3,76,1,9,460
101855,10,39,0,1,3,78,0,9,396
220399,22,9,0,1,2,49,0,9,210
221012,22,14,0,0,4,46,1,9,940
221589,22,16,1,0,5,63,0,9,775
231099,23,5,0,0,3,50,0,9,349
141643,14,101,1,1,6,45,0,9,585
160843,16,64,0,1,2,69,1,9,528
260031,26,2,1,1,4,46,0,9,610
121367,12,51,1,1,8,42,1,9,240
311172,31,50,0,1,2,67,1,9,186
320465,32,16,1,0,4,27,0,9,240
261836,26,55,0,1,2,75,0,9,719
141266,14,97,1,0,6,38,0,9,900
321005,32,35,1,1,6,46,0,9,390
101242,10,12,1,0,7,39,0,9,668
111791,11,41,0,0,3,71,0,9,303
180756,18,14,1,1,6,39,1,9,448
11844,1,10,0,1,6,66,0,9,560
71390,7,101,1,1,7,81,0,9,560
320394,32,10,1,1,3,50,0,9,530
230591,23,4,1,1,8,69,0,9,650
261874,26,55,1,1,5,45,0,9,623
170122,17,4,1,0,3,49,0,9,352
32168,3,8,1,1,5,31,0,9,410
250819,25,6,1,1,5,35,0,9,588
200666,20,123,1,1,5,93,0,9,295
211566,21,149,0,1,1,70,1,9,151
100797,10,6,1,0,5,33,0,9,630
141033,14,77,1,0,7,51,0,9,480
261892,26,55,1,1,5,51,0,9,790
41153,4,3,0,1,2,67,0,9,295
21476,2,4,1,1,6,34,1,9,672
260878,26,30,1,1,3,56,1,9,455
250716,25,6,1,1,3,35,0,9,835
100299,10,5,1,1,6,26,0,9,480
261822,26,55,0,0,3,80,1,9,634
210548,21,74,1,0,5,57,0,9,190
240549,24,20,0,0,4,69,1,9,100
280921,28,25,1,1,4,27,0,9,1745
250139,25,1,1,1,5,51,0,9,330
131626,13,76,1,1,6,79,1,9,197
251817,25,17,1,0,7,52,1,9,1162
321437,32,42,1,0,6,31,0,9,484
290970,29,25,1,0,3,43,0,9,460
261941,26,56,1,0,3,53,0,9,432
271022,27,6,0,0,1,62,1,9,63
80435,8,19,0,1,2,61,0,9,88
121626,12,62,1,0,4,40,0,9,225
230359,23,4,1,1,6,62,0,9,383
250900,25,6,1,1,5,49,0,9,660
111710,11,37,1,0,5,40,0,9,824
171758,17,28,1,1,6,78,0,9,450
20153,2,1,1,1,4,36,0,9,956
261948,26,56,0,0,2,60,0,9,270
200760,20,125,0,1,1,75,1,9,82
311666,31,95,1,1,5,37,0,9,20
81117,8,32,1,1,4,81,1,9,598
310322,31,36,1,0,5,34,0,9,504
60510,6,3,1,1,3,52,0,9,470
281616,28,33,0,1,1,49,1,9,200
241887,24,49,1,1,5,38,0,9,772
281601,28,33,1,1,4,54,0,9,653
260903,26,30,1,0,8,49,1,9,233
121259,12,40,1,1,5,40,0,9,852
11802,1,9,1,1,5,32,0,9,359
201005,20,202,1,0,3,33,0,9,212
211205,21,114,1,1,6,43,1,9,487
70967,7,76,1,1,6,48,0,9,310
11892,1,10,1,1,6,43,0,9,240
271261,27,8,0,1,3,52,0,9,409
142176,14,123,1,1,6,41,0,9,130
211738,21,164,1,1,7,34,0,9,160
271305,27,10,1,1,6,69,1,9,195
301894,30,204,1,0,6,28,0,9,1270
211459,21,132,0,1,6,47,0,9,186
220090,22,2,1,1,5,79,0,9,374
110445,11,12,0,0,4,52,1,9,128
21270,2,3,0,0,1,75,0,9,370
261809,26,55,0,1,1,38,0,9,183
71356,7,97,1,0,4,28,0,9,246
250676,25,6,0,0,1,41,0,9,260
30432,3,2,1,0,4,32,0,9,465
201334,20,366,1,0,4,55,0,9,192
110204,11,5,0,0,2,18,0,9,195
232167,23,9,1,1,8,40,0,9,1099
10968,1,1,1,0,6,52,0,9,260
131208,13,53,0,0,2,38,0,9,600
301133,30,125,1,0,6,37,0,9,596
200637,20,87,0,0,4,71,0,9,425
270026,27,1,1,1,6,58,0,9,544
92072,9,15,1,1,5,55,0,9,1201
101083,10,8,0,1,3,70,0,9,266
40003,4,1,1,0,3,80,0,9,542
280470,28,12,0,1,1,49,1,9,50
270042,27,2,0,0,3,64,0,9,459
161381,16,93,1,1,8,35,0,9,1220
151587,15,90,1,1,13,59,0,9,480
130224,13,10,1,1,3,43,0,9,358
21599,2,4,0,0,2,67,1,9,485
