"nse5f","area","numpeho","refin","edadjef","sexojef","añosedu","IA","ln_als","ln_alns"
3,1,4,0,48,0,9,1,5.67675380226828,NA
2,1,5,0,57,0,9,1,5.34710753071747,3.04452243772342
3,0,4,0,42,1,9,1,5.35658627467201,NA
5,0,3,1,96,1,9,0,7.46164039220858,NA
2,1,7,0,46,0,9,1,6.69208374250663,2.63905732961526
2,1,3,0,27,0,9,1,6.52795791762255,3.55534806148941
3,1,4,1,53,0,9,1,5.4510384535657,5.59842195899838
3,0,6,0,85,0,9,1,6.82437367004309,5.01063529409626
2,0,2,0,61,0,9,1,4.07753744390572,NA
2,1,4,0,NA,NA,9,1,5.79301360838414,NA
3,0,6,0,40,0,9,0,6.72142570079064,4.0943445622221
1,1,5,1,NA,NA,9,1,6.39024066706535,NA
1,1,6,0,61,0,9,1,6.5694814204143,3.40119738166216
2,0,6,0,46,0,9,1,6.24416690066374,4.64439089914137
2,1,5,1,59,0,9,1,5.63478960316925,NA
2,0,4,0,29,0,9,0,5.27299955856375,2.99573227355399
1,1,7,0,46,1,9,1,6.82762923450285,3.80666248977032
2,1,6,0,50,0,9,1,6.361302477573,2.94443897916644
1,0,3,1,NA,NA,9,0,6.13988455222626,NA
1,1,4,0,51,0,9,1,6.04025471127741,3.40119738166216
4,0,4,0,84,0,9,1,6.63200177739563,NA
3,0,5,0,73,1,9,1,6.51619307604296,3.17805383034795
2,1,7,0,57,1,9,0,5.91350300563827,NA
2,1,4,0,42,0,9,1,6.53378883793334,NA
1,1,5,1,48,0,9,1,5.99396142730657,NA
4,0,2,0,71,1,9,1,5.59842195899838,NA
1,0,4,1,49,0,9,1,5.76519110278484,NA
1,1,5,0,75,0,9,1,4.60517018598809,NA
2,0,1,1,62,1,9,1,4.78749174278205,NA
5,0,6,1,60,0,9,1,6.24416690066374,5.24702407216049
4,0,5,0,52,1,9,1,6.01615715969835,NA
2,1,4,0,27,0,9,0,5.79909265446053,NA
5,0,2,1,72,0,9,1,6.30991827822652,NA
1,1,5,0,29,0,9,1,6.04263283368238,2.77258872223978
4,0,4,1,57,1,9,1,5.26785815906333,4.65396035015752
2,1,2,0,76,0,9,1,5.48893772615669,NA
4,1,8,0,60,1,9,0,6.56807791141198,3.91202300542815
2,1,3,0,NA,NA,9,1,NA,NA
2,0,4,0,33,0,9,0,6.27287700654617,3.40119738166216
3,1,3,0,61,0,9,1,6.73340189183736,NA
3,1,8,0,NA,NA,9,1,6.57646956904822,NA
1,0,3,1,53,1,9,1,6.32793678372919,4.60517018598809
2,1,5,1,85,1,9,1,6.41836493593621,4.8283137373023
2,1,7,1,50,0,9,1,6.01615715969835,NA
2,1,3,1,58,0,9,1,NA,NA
5,0,5,0,NA,NA,9,1,6.92755790627832,7.24351297466548
3,1,5,0,59,1,9,1,5.26785815906333,NA
3,1,2,1,69,0,9,1,6.10702288774225,1.79175946922805
2,1,8,0,36,0,9,1,6.5792512120101,4.0943445622221
2,0,7,0,33,0,9,1,5.36597601502185,4.95582705760126
1,0,1,0,53,0,9,1,5.24702407216049,NA
4,0,5,0,NA,NA,9,0,4.65396035015752,NA
2,1,7,0,49,0,9,1,NA,NA
2,0,2,0,70,1,9,1,NA,NA
4,1,4,0,NA,NA,9,1,5.91350300563827,NA
2,1,3,0,75,0,9,1,4.24849524204936,NA
2,1,1,1,71,0,9,1,4.38202663467388,NA
3,0,4,0,30,1,9,1,6.23832462503951,2.99573227355399
3,1,6,0,NA,NA,9,1,5.44673737166631,2.77258872223978
2,1,3,0,30,0,9,1,6.44571981938558,NA
5,1,1,0,66,0,9,0,6.77536609093639,2.99573227355399
2,1,5,1,57,0,9,0,6.2841341610708,4.0943445622221
1,1,2,0,69,0,9,0,6.08677472691231,3.40119738166216
1,0,5,0,24,0,9,1,6.90775527898214,4.60517018598809
4,1,3,0,34,0,9,1,5.96870755998537,4.0943445622221
1,1,6,0,55,0,9,1,6.41017488196617,4.14313472639153
3,0,5,0,58,1,9,1,6.87212810133899,6.04025471127741
1,1,2,0,53,0,9,1,6.06842558824411,4.60517018598809
2,1,5,0,42,1,9,1,5.96357934361845,NA
1,1,3,1,34,0,9,1,5.94803498918065,3.91202300542815
2,0,1,1,73,0,9,1,6.07534603108868,NA
4,1,4,0,36,0,9,0,6.49828214947643,NA
2,0,2,0,63,0,9,1,4.40671924726425,3.40119738166216
1,0,2,0,43,0,9,1,6.11368217983223,3.40119738166216
5,1,6,0,38,0,9,1,5.63478960316925,3.40119738166216
1,1,1,0,65,0,9,1,5.24702407216049,NA
1,1,4,0,50,0,9,1,3.91202300542815,NA
2,0,4,1,49,1,9,1,6.73933662735717,NA
4,0,2,0,73,0,9,1,5.94542060860658,NA
4,1,5,0,56,0,9,0,6.22257626807137,4.65396035015752
2,1,8,0,40,0,9,1,6.50727771238501,NA
3,1,3,0,58,0,9,1,7.08170858610557,NA
3,0,2,0,43,1,9,1,4.99721227376411,2.99573227355399
4,0,5,0,50,0,9,1,6.63987583382654,6.21460809842219
2,1,2,0,68,0,9,0,5.73334127689775,NA
3,0,5,0,66,1,9,1,5.47227067367148,NA
1,1,3,1,29,0,9,1,4.86753445045558,2.70805020110221
5,0,4,0,68,1,9,1,6.14846829591765,NA
4,0,5,1,27,1,9,1,7.34601020991329,3.91202300542815
4,0,1,1,73,1,9,0,3.58351893845611,NA
4,1,7,0,36,0,9,1,5.64897423816121,3.46573590279973
2,1,3,0,38,0,9,1,5.74620319054015,4.17438726989564
3,0,5,0,42,0,9,1,6.0591231955818,4.7361984483945
2,0,1,0,66,0,9,1,5.78382518232974,NA
1,0,1,1,60,1,9,1,3.89182029811063,4.76217393479776
1,0,3,0,31,0,9,1,4.85203026391962,NA
1,1,1,0,72,0,9,1,5.52942908751142,NA
1,0,2,0,43,0,9,1,6.13988455222626,NA
2,0,2,0,63,1,9,1,4.17438726989564,NA
1,1,9,0,NA,NA,9,1,5.19295685089021,2.89037175789616
4,1,8,1,NA,NA,9,1,5.68697535633982,3.68887945411394
2,0,3,0,53,0,9,1,5.50125821054473,NA
3,0,5,0,44,0,9,0,6.21860011969173,4.0943445622221
2,0,4,0,43,1,9,1,5.6937321388027,NA
3,0,7,0,NA,NA,9,1,6.76849321164863,NA
4,1,5,0,55,0,9,0,6.59167373200866,NA
4,1,2,0,NA,NA,9,1,5.61677109766657,NA
2,1,1,1,88,0,9,1,5.72031177660741,NA
2,1,5,0,45,0,9,1,6.27287700654617,4.0943445622221
3,0,4,0,NA,NA,9,0,6.29156913955832,NA
4,1,6,1,37,0,9,1,7.0647590277918,4.60517018598809
2,1,2,0,67,0,9,1,6.24610676548156,3.40119738166216
3,1,4,0,NA,NA,9,1,NA,NA
3,0,4,0,46,1,9,1,6.14846829591765,NA
1,1,1,0,73,0,9,1,4.65396035015752,NA
2,1,7,0,26,0,9,0,6.30627528694802,4.60517018598809
3,0,6,0,42,0,9,1,6.33859407820318,NA
3,0,1,0,51,1,9,1,5.65599181081985,2.99573227355399
2,0,2,0,79,0,9,0,5.16478597392351,NA
3,0,3,0,49,0,9,1,6.4707995037826,4.70048036579242
1,0,4,1,33,0,9,1,6.10924758276437,NA
3,0,6,0,34,1,9,1,6.44571981938558,4.24849524204936
1,1,5,1,NA,NA,9,1,6.32793678372919,2.99573227355399
5,0,3,0,70,1,9,0,6.45204895443723,2.94443897916644
2,0,4,1,47,0,9,1,5.75890177387728,NA
3,1,6,0,42,0,9,1,5.48063892334199,2.99573227355399
2,1,2,0,74,0,9,0,5.89164421182577,4.60517018598809
1,0,3,1,58,0,9,1,5.41164605185504,NA
3,0,3,0,NA,NA,9,1,5.79909265446053,NA
1,1,2,0,75,0,9,1,5.46383180502561,2.70805020110221
4,0,3,0,66,0,9,1,3.68887945411394,4.58496747867057
1,1,3,0,49,0,9,1,5.53733426701854,NA
2,1,3,0,50,1,9,0,6.87419849545329,5.01063529409626
3,1,5,0,49,0,9,0,6.40522845803084,NA
5,0,7,0,73,1,9,1,6.21460809842219,4.49980967033027
4,0,3,1,63,1,9,1,7.48717369421374,3.91202300542815
3,0,4,0,69,0,9,0,6.06145691892802,NA
1,0,5,0,36,1,9,1,6.62007320653036,2.70805020110221
3,1,2,0,19,0,9,1,NA,NA
3,0,6,0,51,1,9,1,6.63331843328038,NA
4,0,4,0,56,0,9,1,5.74620319054015,3.49650756146648
2,1,4,0,27,0,9,1,5.08140436498446,2.83321334405622
2,1,6,0,35,0,9,1,4.24849524204936,4.49980967033027
3,0,4,0,NA,NA,9,1,5.64897423816121,NA
1,1,4,0,35,0,9,1,5.05624580534831,NA
1,1,3,0,54,0,9,1,4.99721227376411,2.30258509299405
1,1,5,0,42,0,9,1,5.8111409929767,NA
3,1,5,0,54,0,9,1,5.72358510195238,3.80666248977032
3,1,4,1,66,0,9,1,5.6970934865054,NA
1,1,8,0,NA,NA,9,1,5.91350300563827,NA
1,1,2,1,60,0,9,1,5.86929691313377,NA
2,0,1,0,72,0,9,0,5.14749447681345,4.62497281328427
2,1,5,1,41,1,9,1,7.02997291170639,3.91202300542815
3,1,6,0,36,0,9,1,5.57215403217776,NA
2,1,2,0,55,0,9,1,7.02108396428914,3.40119738166216
1,1,9,0,59,0,9,0,6.3297209055227,NA
3,1,6,0,41,0,9,1,6.56526497003536,2.30258509299405
2,0,4,0,70,0,9,1,6.23441072571837,NA
4,0,9,0,64,0,9,1,7.29979736675816,4.60517018598809
2,1,1,0,52,0,9,1,5.8348107370626,4.86753445045558
1,0,7,0,55,0,9,1,5.75574221358691,3.68887945411394
1,1,3,0,55,0,9,1,5.39362754635236,NA
2,0,5,1,47,0,9,1,6.4831073514572,4.60517018598809
1,0,3,0,28,0,9,1,5.23110861685459,NA
2,0,1,1,70,1,9,1,4.65396035015752,NA
2,1,8,0,30,0,9,1,4.86753445045558,3.2188758248682
4,0,2,0,57,0,9,0,6.46146817635372,5.29831736654804
4,1,7,0,64,0,9,1,6.45833828334479,NA
3,1,6,0,36,0,9,1,6.00141487796115,NA
1,1,2,0,58,0,9,1,5.95324333428778,2.30258509299405
4,1,2,1,64,0,9,1,5.34710753071747,3.40119738166216
4,0,4,0,34,0,9,0,6.19440539110467,2.30258509299405
3,0,6,0,40,0,9,1,5.96614673912369,5.39362754635236
3,0,4,0,61,1,9,1,6.99668148817654,5.29831736654804
3,0,3,0,NA,NA,9,0,5.87493073085203,NA
1,1,4,1,30,0,9,1,5.26785815906333,NA
5,0,2,0,41,0,9,0,5.69035945432406,5.20948615284142
1,1,3,0,53,1,9,0,5.80513496891649,NA
5,0,4,0,59,1,9,1,6.25382881157547,NA
1,1,2,0,58,0,9,1,6.08677472691231,4.78749174278205
5,1,5,0,74,0,9,1,6.73933662735717,5.19295685089021
2,0,7,0,NA,NA,9,1,6.51323011091231,4.38202663467388
2,0,4,0,30,1,9,1,6.3297209055227,3.2188758248682
1,1,2,0,76,0,9,1,5.17048399503815,3.55534806148941
4,0,3,0,38,1,9,1,6.42162226780652,4.49980967033027
1,1,3,0,58,0,9,1,5.65248918026865,NA
2,1,6,0,62,0,9,1,5.48479693349065,NA
1,1,5,0,NA,NA,9,1,4.39444915467244,NA
3,1,6,0,39,1,9,1,6.78558764500793,NA
1,1,4,0,43,0,9,1,5.75890177387728,NA
5,0,5,0,NA,NA,9,1,5.83188247728352,NA
5,0,4,0,58,0,9,0,6.47697236288968,NA
3,0,6,1,50,0,9,1,6.0913098820777,4.65396035015752
4,1,7,0,NA,NA,9,0,6.20253551718792,NA
3,0,1,0,80,0,9,1,5.24702407216049,NA
4,0,1,0,84,1,9,0,6.02102334934953,2.70805020110221
5,0,2,0,83,1,9,1,5.88332238848828,NA
4,0,2,0,74,0,9,1,6.46458830368996,3.91202300542815
5,0,3,0,52,0,9,1,6.4085287910595,NA
1,0,3,1,46,0,9,1,5.06890420222023,3.2188758248682
2,1,2,0,82,0,9,0,5.56068163101553,NA
5,0,5,0,55,0,9,1,6.16331480403464,NA
1,0,5,1,29,0,9,1,4.70953020131233,3.68887945411394
1,0,6,0,57,1,9,1,5.97635090929793,3.36729582998647
1,1,4,0,18,0,9,1,5.94017125272043,3.40119738166216
1,1,1,0,19,0,9,0,NA,3.40119738166216
1,1,6,0,31,0,9,1,5.75257263882563,3.40119738166216
5,0,4,0,NA,NA,9,0,6.76849321164863,4.9416424226093
1,0,4,1,27,0,9,1,6.56103066589657,2.83321334405622
1,0,1,0,75,1,9,1,NA,NA
1,1,6,0,34,0,9,1,5.96614673912369,3.91202300542815
4,0,4,0,NA,NA,9,1,6.05208916892442,3.40119738166216
4,0,6,0,NA,NA,9,1,6.74758652682932,5.4380793089232
1,1,5,0,50,0,9,1,4.67282883446191,2.70805020110221
3,0,2,0,83,0,9,1,3.68887945411394,NA
5,1,4,0,39,0,9,1,5.58724865840025,4.78749174278205
2,1,3,0,39,0,9,1,6.25190388316589,3.68887945411394
4,1,7,0,47,0,9,0,6.48157712927643,NA
4,0,5,0,30,0,9,0,6.36647044773144,3.68887945411394
1,0,6,0,32,0,9,1,5.605802066296,NA
3,0,5,0,NA,NA,9,1,6.00881318544259,4.46590811865458
3,1,5,0,NA,NA,9,0,6.27476202124194,NA
1,1,4,0,53,1,9,1,5.32787616878958,4.24849524204936
2,1,4,1,NA,NA,9,1,5.78689738136671,2.99573227355399
1,0,1,0,78,1,9,1,4.34380542185368,NA
1,0,1,0,71,0,9,1,4.39444915467244,2.30258509299405
2,1,3,0,27,0,9,1,5.46806014113513,NA
3,0,1,0,65,0,9,1,5.94542060860658,4.98360662170834
4,0,2,0,69,1,9,1,5.04985600724954,NA
3,0,6,0,72,0,9,0,5.78074351579233,5.29831736654804
4,0,5,0,63,1,9,0,6.23244801655052,NA
1,1,2,0,74,0,9,0,3.68887945411394,NA
1,0,4,0,34,0,9,0,6.29894924685594,5.7037824746562
1,0,2,1,43,1,9,1,6.42162226780652,NA
2,0,1,0,79,1,9,1,5.19849703126583,NA
2,1,4,0,35,1,9,1,6.04025471127741,3.68887945411394
2,0,5,1,50,0,9,1,4.38202663467388,NA
3,0,7,0,40,0,9,1,6.19236248947487,6.07534603108868
2,0,6,0,NA,NA,9,1,6.88755257166462,4.9416424226093
3,0,3,0,67,0,9,1,5.80814248998044,NA
3,0,3,0,NA,NA,9,1,4.57471097850338,NA
3,0,3,0,62,0,9,1,6.3491389913798,3.3322045101752
2,0,4,0,45,1,9,0,6.40522845803084,NA
4,0,4,0,46,0,9,0,6.82437367004309,5.39362754635236
4,0,4,0,41,0,9,1,7.38894609761844,NA
4,0,3,0,70,0,9,0,6.41345895716736,4.24849524204936
4,0,6,1,30,0,9,0,5.84354441703136,3.91202300542815
1,1,5,0,40,0,9,1,5.85793315448346,2.99573227355399
4,0,3,0,44,0,9,1,7.24064969425547,3.40119738166216
1,0,1,1,61,1,9,1,5.12989871492307,NA
1,1,5,0,31,0,9,1,6.53958595561767,NA
1,0,4,0,64,0,9,0,6.62671774924902,3.58351893845611
3,1,3,1,53,0,9,1,6.25575004175337,2.89037175789616
3,1,2,0,59,0,9,1,6.31354804627709,4.65396035015752
3,0,3,0,62,0,9,1,6.8134445995109,2.99573227355399
3,0,2,0,60,0,9,1,5.83773044716594,NA
5,0,6,0,NA,NA,9,1,6.38350663488401,NA
2,0,2,0,42,0,9,1,5.6937321388027,3.40119738166216
4,0,3,0,53,1,9,1,6.57228254269401,2.77258872223978
1,0,3,0,49,1,9,1,5.44673737166631,2.30258509299405
3,1,4,0,42,1,9,1,5.73009978297357,NA
2,0,1,0,81,0,9,1,5.95842469302978,NA
2,1,2,0,42,1,9,1,5.56068163101553,NA
3,0,2,0,70,0,9,1,5.76832099579377,5.01063529409626
3,0,1,0,63,1,9,1,5.59471137960184,NA
4,1,5,1,34,0,9,1,6.15697898558556,NA
2,0,6,0,67,0,9,1,5.26269018890489,4.90527477843843
4,1,5,1,77,0,9,1,5.78074351579233,NA
1,0,4,1,60,0,9,1,3.43398720448515,NA
3,1,6,0,44,0,9,1,6.50727771238501,3.91202300542815
3,0,4,0,35,1,9,1,7.01660968389422,3.91202300542815
4,0,2,0,91,1,9,1,5.11198778835654,3.40119738166216
1,1,1,0,45,0,9,1,5.09375020080676,4.24849524204936
1,1,3,0,NA,NA,9,1,5.64897423816121,NA
4,1,7,0,50,0,9,0,6.72743172485086,NA
4,1,2,0,69,0,9,1,6.0282785202307,NA
5,0,3,0,NA,NA,9,0,7.04490511712937,NA
1,1,6,0,41,1,9,1,6.23441072571837,2.99573227355399
2,1,7,0,55,0,9,1,5.92157841964382,NA
3,0,6,0,NA,NA,9,1,5.69035945432406,2.77258872223978
1,1,3,1,NA,NA,9,1,5.88332238848828,2.70805020110221
2,1,1,0,63,1,9,1,4.99043258677874,2.99573227355399
1,1,1,0,80,1,9,1,NA,2.484906649788
5,0,6,0,NA,NA,9,1,7.08506429395255,4.93447393313069
3,0,4,0,73,0,9,0,7.32646561384032,NA
3,0,5,0,33,0,9,1,6.20859002609663,4.31748811353631
2,0,1,0,NA,NA,9,1,5.24702407216049,2.30258509299405
5,0,7,0,63,0,9,1,6.38519439899773,NA
3,0,3,1,NA,NA,9,1,6.0137151560428,5.07517381523383
2,0,3,0,38,0,9,1,6.07764224334903,5.79909265446053
3,0,6,0,45,1,9,1,6.38012253689976,NA
2,0,5,0,47,1,9,0,6.27664348934164,3.40119738166216
2,1,2,0,51,0,9,1,6.08677472691231,2.99573227355399
5,0,3,0,67,1,9,1,6.25766758788264,NA
5,0,3,0,73,0,9,1,5.90536184805457,NA
3,1,3,0,49,0,9,0,6.6631326959908,5.51342874616498
1,1,1,0,65,0,9,1,2.30258509299405,4.86753445045558
1,1,7,0,48,0,9,1,6.65415252018322,NA
2,0,4,0,31,0,9,1,6.72142570079064,NA
4,0,7,0,65,1,9,1,6.4707995037826,3.68887945411394
5,0,5,0,NA,NA,9,0,6.7990558620588,3.58351893845611
1,1,3,1,56,0,9,1,5.33271879326537,NA
2,1,3,0,48,0,9,1,6.27664348934164,3.80666248977032
1,1,1,0,NA,NA,9,0,NA,NA
4,0,4,0,40,0,9,0,6.5792512120101,5.52146091786225
2,0,6,0,29,0,9,1,5.66642668811243,1.6094379124341
5,0,4,1,42,0,9,0,6.71538338633468,4.86753445045558
5,0,2,0,79,0,9,0,6.56807791141198,NA
4,0,1,0,61,0,9,1,5.29831736654804,NA
1,0,5,0,76,1,9,0,7.04925484125584,4.00733318523247
4,0,3,0,73,0,9,0,5.76832099579377,3.40119738166216
5,0,2,0,64,0,9,0,5.90536184805457,3.85014760171006
2,0,4,0,NA,NA,9,0,5.50125821054473,NA
2,0,3,1,65,0,9,1,6.4831073514572,NA
3,1,4,0,33,0,9,1,6.67582322163485,2.99573227355399
4,0,4,0,39,0,9,1,6.06378520868761,3.68887945411394
3,0,6,1,34,0,9,0,6.77308037565554,3.40119738166216
3,0,5,0,33,0,9,1,6.56526497003536,2.99573227355399
5,0,2,0,80,0,9,0,7.13089883029635,NA
5,0,3,0,NA,NA,9,0,5.27811465923052,3.29583686600433
3,0,4,0,39,0,9,1,6.82979373751242,3.58351893845611
1,0,5,0,46,1,9,0,5.93753620508243,NA
2,0,6,0,56,0,9,1,5.07517381523383,NA
5,0,4,0,60,0,9,0,5.37989735354046,NA
3,1,2,0,53,0,9,0,6.11368217983223,3.91202300542815
1,1,2,0,53,0,9,1,6.33682573114644,3.91202300542815
4,0,7,0,48,0,9,1,6.83625927727707,5.0998664278242
3,0,2,1,42,1,9,1,5.96614673912369,NA
4,0,4,0,55,1,9,1,6.55393340402581,NA
1,1,6,0,NA,NA,9,1,6.14203740558736,NA
2,0,2,0,48,0,9,1,5.82894561761021,NA
1,0,8,0,46,0,9,1,6.7286286130847,6.09582456243222
3,1,2,1,77,0,9,1,6.06842558824411,NA
3,1,5,0,44,0,9,1,6.60934924316738,2.63905732961526
4,1,6,0,39,0,9,1,5.97635090929793,NA
1,0,7,0,49,0,9,1,5.76832099579377,4.9416424226093
3,0,6,0,72,0,9,1,6.37161184723186,4.66343909411207
4,1,3,0,67,0,9,1,5.77144112313002,3.29583686600433
2,0,3,0,NA,NA,9,1,6.69332366826995,NA
4,0,4,0,47,0,9,0,6.45833828334479,2.99573227355399
5,0,2,0,64,0,9,1,6.78897174299217,NA
2,0,2,0,55,0,9,1,6.04263283368238,2.99573227355399
4,0,3,1,68,0,9,1,6.11368217983223,NA
1,0,3,0,52,0,9,1,6.01615715969835,5.7037824746562
4,0,2,1,79,0,9,1,6.24222326545517,3.46573590279973
3,0,7,0,58,0,9,1,6.30444880242198,NA
3,1,5,1,47,1,9,1,5.85507192220243,NA
1,1,5,0,65,0,9,1,5.15905529921453,NA
5,0,4,0,49,0,9,0,7.09837563859079,NA
1,0,3,0,25,0,9,1,5.57972982598622,2.99573227355399
3,0,1,0,45,1,9,1,6.32793678372919,4.0943445622221
1,0,7,1,51,0,9,1,6.30991827822652,4.24849524204936
4,0,4,0,62,0,9,1,6.45362499889269,5.04342511691925
3,1,3,0,62,0,9,1,6.04973345523196,3.17805383034795
1,0,1,0,81,1,9,0,4.61512051684126,NA
2,0,5,0,36,0,9,1,6.71780469502369,4.24849524204936
3,0,6,1,NA,NA,9,1,5.93224518744801,NA
3,1,5,0,58,0,9,1,6.48157712927643,5.72358510195238
4,0,2,0,59,0,9,1,6.5510803350434,NA
3,1,11,1,71,0,9,1,6.87212810133899,3.40119738166216
2,1,5,0,36,0,9,1,4.67282883446191,2.99573227355399
3,0,1,0,78,1,9,0,4.0943445622221,NA
3,1,3,0,54,0,9,1,6.38856140554563,4.0943445622221
1,0,2,0,50,0,9,1,5.56068163101553,NA
3,0,2,1,72,0,9,1,5.76832099579377,NA
1,0,8,0,67,0,9,1,5.98896141688986,NA
2,1,7,1,41,1,9,1,7.43366654016617,NA
2,1,3,0,48,0,9,1,5.37063802812766,NA
4,0,3,1,78,0,9,1,4.56434819146784,NA
5,0,4,1,62,0,9,1,NA,NA
3,0,5,0,28,0,9,1,6.19236248947487,NA
4,0,6,0,53,0,9,1,6.38012253689976,3.91202300542815
4,1,4,0,42,0,9,0,5.42934562895444,NA
1,1,3,0,42,0,9,1,6.92755790627832,NA
2,0,3,0,48,0,9,1,6.1527326947041,NA
2,0,2,0,51,1,9,1,5.8348107370626,NA
1,1,6,0,34,0,9,1,6.15697898558556,2.89037175789616
1,1,3,1,43,0,9,1,5.82894561761021,4.77068462446567
2,0,3,0,NA,NA,9,1,6.21460809842219,NA
1,0,2,0,59,0,9,1,5.3890717298165,NA
3,0,2,0,77,1,9,1,5.51745289646471,NA
1,1,2,0,72,1,9,1,5.91350300563827,NA
3,0,2,0,NA,NA,9,1,6.85435450225502,2.99573227355399
1,1,6,0,42,0,9,1,6.06378520868761,NA
2,1,9,0,42,0,9,0,5.03695260241363,3.73766961828337
4,0,6,0,NA,NA,9,1,6.53087762772588,4.24849524204936
2,0,1,0,69,0,9,1,6.63331843328038,4.60517018598809
4,0,5,0,50,0,9,1,6.19847871649231,NA
2,1,3,0,48,0,9,1,NA,NA
1,1,12,0,47,0,9,0,6.42971947803914,3.91202300542815
1,1,4,0,NA,NA,9,1,5.66988092298052,NA
1,1,5,0,45,0,9,1,6.24416690066374,NA
4,0,2,0,55,1,9,0,5.89989735358249,3.91202300542815
5,0,4,1,NA,NA,9,0,6.61069604471776,3.91202300542815
2,0,3,0,34,0,9,1,5.69035945432406,4.93447393313069
3,0,1,0,65,1,9,1,5.65248918026865,4.0943445622221
1,0,5,0,53,0,9,1,5.70711026474888,NA
3,0,4,0,58,0,9,1,6.23441072571837,3.40119738166216
5,0,2,0,64,0,9,1,6.13988455222626,NA
3,0,4,0,62,1,9,0,6.7093043402583,4.60517018598809
3,0,6,1,NA,NA,9,1,6.87729607149743,6.30991827822652
4,0,5,0,52,0,9,1,6.86484777797086,NA
3,1,2,0,57,0,9,1,5.62040086571715,4.30406509320417
4,1,5,0,53,0,9,0,6.05678401322862,NA
5,0,4,0,62,0,9,0,7.54433210805369,NA
2,0,4,1,44,1,9,1,NA,NA
1,1,1,0,64,1,9,0,3.40119738166216,NA
3,0,2,0,66,0,9,1,5.7037824746562,NA
5,0,5,0,62,0,9,1,5.85507192220243,NA
1,1,8,0,34,0,9,1,5.76832099579377,2.83321334405622
2,1,1,0,72,0,9,1,5.24702407216049,3.17805383034795
3,0,4,0,46,1,9,1,5.85793315448346,2.99573227355399
1,0,3,0,71,0,9,0,6.18620862390049,NA
1,0,13,1,54,0,9,1,6.5366915975913,NA
2,0,3,0,63,0,9,0,6.13988455222626,3.91202300542815
1,0,9,0,39,1,9,0,6.74523634948436,3.68887945411394
5,0,2,0,NA,NA,9,0,5.55682806169954,NA
3,0,4,0,54,0,9,0,6.7202201551353,4.78749174278205
4,0,1,0,72,1,9,1,4.9416424226093,3.40119738166216
2,1,5,0,57,1,9,1,6.60258789218934,NA
1,1,6,0,59,0,9,1,5.40267738187228,NA
1,1,1,0,52,1,9,0,4.49980967033027,NA
2,1,6,1,54,1,9,1,5.19295685089021,NA
1,1,3,0,26,0,9,1,5.40717177146012,NA
3,0,2,0,67,1,9,1,5.61677109766657,NA
2,1,5,0,34,0,9,1,5.71042701737487,4.0943445622221
2,0,4,0,NA,NA,9,1,5.62401750618734,NA
2,0,2,0,72,1,9,1,5.605802066296,NA
3,0,3,0,25,1,9,1,6.23441072571837,NA
4,0,6,0,74,0,9,1,6.3456363608286,NA
2,1,5,0,52,0,9,1,5.605802066296,NA
3,0,5,0,84,0,9,1,NA,NA
2,1,3,1,64,1,9,1,6.12029741895095,2.99573227355399
4,0,3,0,56,0,9,1,6.01126717440416,NA
1,1,3,0,64,0,9,1,6.19644412779452,NA
2,0,4,0,32,0,9,1,6.53524127101366,3.80666248977032
1,0,3,0,41,0,9,1,4.0943445622221,NA
2,1,8,0,47,0,9,1,6.38012253689976,2.30258509299405
2,0,4,0,25,0,9,1,7.24422751560335,NA
1,0,2,0,56,1,9,1,4.0943445622221,NA
3,0,1,0,56,1,9,1,5.19849703126583,NA
3,0,5,0,64,0,9,1,5.88610403145016,NA
4,0,4,0,NA,NA,9,0,5.97635090929793,4.67282883446191
3,0,2,0,51,0,9,0,6.4085287910595,3.80666248977032
2,0,2,0,58,0,9,1,5.97635090929793,3.09104245335832
2,0,2,1,62,0,9,0,6.12468339089421,NA
1,1,4,0,37,0,9,0,6.08449941307517,NA
4,0,2,0,61,1,9,1,6.26909628370626,4.0943445622221
1,1,5,0,33,0,9,1,3.91202300542815,NA
2,0,2,0,69,0,9,1,5.52146091786225,NA
1,1,2,0,70,0,9,1,5.17048399503815,NA
1,1,4,0,41,1,9,1,5.25227342804663,NA
3,0,1,0,46,0,9,0,NA,NA
1,1,2,0,50,0,9,1,3.40119738166216,2.99573227355399
4,1,5,0,42,0,9,1,5.31811999384422,2.70805020110221
4,1,4,0,50,0,9,1,5.76205138278018,NA
5,0,3,0,77,0,9,1,5.8664680569333,NA
2,0,4,0,40,0,9,1,5.82600010738045,3.91202300542815
1,1,7,0,47,0,9,1,4.70048036579242,NA
1,1,7,0,43,0,9,1,7.43838353004431,NA
4,0,4,0,67,1,9,1,6.80239476332431,NA
4,0,4,0,69,1,9,1,6.25766758788264,3.55534806148941
1,0,5,0,22,0,9,1,6.33682573114644,4.49980967033027
4,0,6,0,53,0,9,1,6.58617165485467,5.01063529409626
2,0,4,0,37,1,9,1,6.22257626807137,NA
5,0,7,0,81,1,9,1,6.04025471127741,4.27666611901606
4,0,4,0,55,0,9,1,6.0591231955818,NA
3,0,3,0,58,0,9,1,5.79909265446053,2.30258509299405
3,0,2,1,61,1,9,1,6.14203740558736,NA
1,1,5,1,25,0,9,1,6.38012253689976,NA
3,1,4,0,58,1,9,1,5.88332238848828,NA
3,1,5,1,NA,NA,9,1,5.83188247728352,2.89037175789616
